"play_id","Game","qtr","time","posteam","desc","DrivePlays","DriveYards","home_team","away_team","down","ydstogo","yardline_50","side_of_field","PlayType","total_home_score","total_away_score","EndHomeScore","EndAwayScore","ShortPlayDescription","td_team","drive_id","defteam","posteam_type","week","posteam_score","defteam_score","posteam_score_post","defteam_score_post","score_differential","score_differential_post","pos_score_change","game_id","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","yardline_100","goal_to_go","play_type","shotgun","no_huddle","qb_spike","qb_kneel","sack","qb_scramble","pass_attempt","interception","complete_pass","throwaway","pass_length","pass_location","run_direction","run_location","run_gap","touchdown","field_goal_made","fumble","yards_gained","first_down","turnover","turnover_type","fumble_lost","fourth_down_decision","extra_point_type","extra_point_conversion","penalty","solo_tackle","assist_tackle","tackle_for_loss","passer_player_name","receiver_player_name","rusher_player_name","interception_player_name","solo_tackle_player_name","assist_tackle_1_player_name","assist_tackle_2_player_name","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","ep","epa","air_yards","yards_after_catch","air_epa","yac_epa","comp_air_epa","comp_yac_epa","home_team_comp_air_epa","away_team_comp_air_epa","home_team_comp_yac_epa","away_team_comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","home_team_raw_air_epa","away_team_raw_air_epa","home_team_raw_yac_epa","away_team_raw_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa"
18620,9,2,"12:02","TB","J.Patrick rush left tackle to TB 41 for 7 yards (E.Robinson).",7,66,"TB","HOU",1,10,34,"TB","Rush",3,9,3,9,"7 yard rush",0,11921,"HOU","home",3,3,9,3,9,-6,-6,0,2020022200,722,722,2522,66,0,"run",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left tackle","left","tackle",0,NA,0,7,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"J.Patrick",NA,"E.Robinson",NA,NA,0.079526915,0.116479775,0.001817654,0.174535219,0.250298205,0.003217445,0.374124786,1.701587057,0.427677234,NA,NA,NA,NA,NA,NA,0,0,0,0,-20.5239962515591,20.5239962515591,24.4542282875591,-24.4542282875591,0,0,0,0,-25.9831992858078,25.9831992858078,36.6091335628078,-36.6091335628078
28636,9,2,"11:34","TB","J.Patrick rush left end out of bounds at HOU 47 for 4 yards (D.Gates). PENALTY on TB. Holding, 10 yards, enforced to TB 35.",7,66,"TB","HOU",2,3,41,"TB","Rush",3,9,3,9,"4 yard rush",0,11921,"HOU","home",3,3,9,3,9,-6,-6,0,2020022200,694,694,2494,59,0,"run",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left end","left","end",0,NA,0,4,0,NA,NA,0,NA,NA,0,1,1,0,0,NA,NA,"J.Patrick",NA,"D.Gates",NA,NA,0.079680264,0.102623464,0.00115693,0.150764119,0.255157886,0.003349117,0.407268219,2.129264291,-0.931830727,NA,NA,NA,NA,NA,NA,0,0,0,0,-73.8758639401213,73.8758639401213,108.139979889121,-108.139979889121,0,0,0,0,-112.577492234834,112.577492234834,225.478480841834,-225.478480841834
18672,9,2,"11:09","TB","(Shotgun) Q.Flowers scrambles left tackle to TB 38 for 3 yards (J.Maxey).",7,66,"TB","HOU",2,9,35,"TB","Rush",3,9,3,9,"3 yard rush",0,11921,"HOU","home",3,3,9,3,9,-6,-6,0,2020022200,669,669,2469,65,0,"pass",1,0,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,3,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"Q.Flowers",NA,"J.Maxey",NA,NA,0.099479377,0.13031801,0.002352105,0.195605111,0.2398585,0.003458958,0.328927939,1.197433564,-0.390581628,NA,NA,NA,NA,NA,NA,0,0,0,0,-21.1899088052015,21.1899088052015,26.9958443762015,-26.9958443762015,0,0,0,0,-26.6491118394502,26.6491118394502,39.1507496514502,-39.1507496514502
23740,9,2,"10:31","TB","(Shotgun) Q.Flowers pass deep left to J.Tolliver out of bounds at HOU 39 for 23 yards (A.Harris).",7,66,"TB","HOU",3,6,38,"TB","Pass",3,9,3,9,"23 yard pass",0,11921,"HOU","home",3,3,9,3,9,-6,-6,0,2020022200,631,631,2431,62,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"deep","left",NA,NA,NA,0,NA,0,23,1,0,NA,0,NA,NA,0,0,1,0,0,"Q.Flowers","J.Tolliver",NA,NA,"A.Harris",NA,NA,0.112001771,0.143297746,0.002366752,0.213797563,0.224914602,0.003804699,0.299816867,0.806851936,2.569215521,20,3,1.73324779774409,0.835967723255908,1.73324779774409,0.835967723255908,1.73324779774409,-1.73324779774409,0.835967723255908,-0.835967723255908,-26.2284448093303,26.2284448093303,40.1645947793303,-40.1645947793303,1.73324779774409,-1.73324779774409,0.835967723255908,-0.835967723255908,-35.7236555011182,35.7236555011182,86.4650301681182,-86.4650301681182
18652,9,2,"10:10","TB","(Shotgun) J.Patrick rush up the middle to HOU 39 for 0 yards (K.Burnett).",7,66,"TB","HOU",1,10,39,"HOU","Rush",3,9,3,9,"0 yard rush",0,11921,"HOU","home",3,3,9,3,9,-6,-6,0,2020022200,610,610,2410,39,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"middle","up the middle","middle","middle",0,NA,0,0,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"J.Patrick",NA,"K.Burnett",NA,NA,0.061366965,0.054652818,0.000166614,0.081223522,0.32448952,0.002846704,0.475253857,3.376067458,-0.473666904,NA,NA,NA,NA,NA,NA,0,0,0,0,-23.3398905942015,23.3398905942015,26.9958443762015,-26.9958443762015,0,0,0,0,-28.7990936284502,28.7990936284502,39.1507496514502,-39.1507496514502
18662,9,2,"9:37","TB","(Shotgun) Q.Flowers pass deep right to D.Smith to HOU 14 for 25 yards (C.Brown). PENALTY on HOU. Unnecessary roughness, 7 yards, enforced to HOU 7.",7,66,"TB","HOU",2,10,39,"HOU","Pass",3,9,3,9,"25 yard pass",0,11921,"HOU","home",3,3,9,3,9,-6,-6,0,2020022200,577,577,2377,39,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"deep","right",NA,NA,NA,0,NA,0,25,1,0,NA,0,NA,NA,0,1,1,0,0,"Q.Flowers","D.Smith",NA,NA,"C.Brown",NA,NA,0.075582118,0.064485724,0.000337887,0.097230521,0.346578487,0.003068396,0.412716867,2.902400553,2.149981789,25,0,2.149981789,0,2.149981789,0,2.149981789,-2.149981789,0,0,-21.1899088052015,21.1899088052015,26.9958443762015,-26.9958443762015,2.149981789,-2.149981789,0,0,-26.6491118394502,26.6491118394502,39.1507496514502,-39.1507496514502
18667,9,2,"9:17","TB","(Shotgun) Q.Flowers rush right tackle for 7 yards, TOUCHDOWN.",7,66,"TB","HOU",1,7,7,"HOU","Rush",3,9,9,9,"7 yard rush",607,11921,"HOU","home",3,3,9,9,9,-6,0,6.5,2020022200,557,557,2357,7,1,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"right","right tackle","right","tackle",1,NA,0,7,1,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,"Q.Flowers",NA,NA,NA,NA,0.019157444,0.011324497,7.25e-06,0.012978085,0.297112189,0.001520484,0.657900053,5.052382342,1.447617658,NA,NA,NA,NA,NA,NA,0,0,0,0,-21.1899088052015,21.1899088052015,26.9958443762015,-26.9958443762015,0,0,0,0,-26.6491118394502,26.6491118394502,39.1507496514502,-39.1507496514502
18681,9,2,"9:11","HOU","A.Franks kickoff from TB 30, 71 yds to HOU -1. K.Lewis to HOU 24 for 25 yards (L.Wacha).",8,76,"TB","HOU",1,NA,30,"TB","Kick off",10,9,10,9,"Kickoff",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,551,551,2351,30,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,"L.Wacha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-21.1899088052015,21.1899088052015,26.9958443762015,-26.9958443762015,0,0,0,0,-26.6491118394502,26.6491118394502,39.1507496514502,-39.1507496514502
39854,9,2,"9:11","TB","1pt attempt. (Shotgun) J.Tolliver rush left end for 2 yards. CONVERSION SUCCESSFUL.",7,66,"TB","HOU",1,NA,2,"HOU","Rush",9,9,10,9,"Successful conversion",607,11921,"HOU","home",3,9,9,10,9,0,1,1,2020022200,551,551,2351,2,NA,"extra_point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left end","left","end",0,NA,0,NA,0,0,NA,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-49.5368431239123,49.5368431239123,97.7427175279123,-97.7427175279123,0,0,0,0,-62.8977771937791,62.8977771937791,160.401947783779,-160.401947783779
18688,9,2,"9:02","HOU","(Shotgun) P.Walker pass short right to C.Phillips to HOU 36 for 12 yards (R.Priester).",8,76,"TB","HOU",1,10,24,"HOU","Pass",10,9,10,9,"12 yard pass",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,542,542,2342,76,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","right",NA,NA,NA,0,NA,0,12,1,0,NA,0,NA,NA,0,0,1,0,0,"P.Walker","C.Phillips",NA,NA,"R.Priester",NA,NA,0.181322893,0.129883531,0.003698809,0.193581592,0.194272602,0.002833305,0.294407268,0.846803094,0.88209944,11,1,0.989118672867656,-0.107019232867656,0.989118672867656,-0.107019232867656,-0.989118672867656,0.989118672867656,0.107019232867656,-0.107019232867656,-22.1790274780692,22.1790274780692,27.1028636090692,-27.1028636090692,-0.989118672867656,0.989118672867656,0.107019232867656,-0.107019232867656,-27.6382305123179,27.6382305123179,39.2577688843179,-39.2577688843179
23746,9,2,"8:31","HOU","(Shotgun) P.Walker pass short left to K.Lewis out of bounds at HOU 38 for 2 yards (A.Kelly).",8,76,"TB","HOU",1,10,36,"HOU","Pass",10,9,10,9,"2 yard pass",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,511,511,2311,64,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","left",NA,NA,NA,0,NA,0,2,0,0,NA,0,NA,NA,0,0,1,0,0,"P.Walker","K.Lewis",NA,NA,"A.Kelly",NA,NA,0.161166767,0.099878461,0.001376944,0.148424957,0.234411728,0.002888576,0.351852567,1.728902534,-0.34269293,-3,5,-0.181864924906188,-0.160828005093812,-0.181864924906188,-0.160828005093812,0.181864924906188,-0.181864924906188,0.160828005093812,-0.160828005093812,-23.9018735920909,23.9018735920909,37.8543694810909,-37.8543694810909,0.181864924906188,-0.181864924906188,0.160828005093812,-0.160828005093812,-33.3970842838788,33.3970842838788,84.1548048698788,-84.1548048698788
18703,9,2,"8:04","HOU","(Shotgun) J.Butler rush right tackle to TB 32 for 30 yards (A.Kelly).",8,76,"TB","HOU",2,8,38,"HOU","Rush",10,9,10,9,"30 yard rush",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,484,484,2284,62,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"right","right tackle","right","tackle",0,NA,0,30,1,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"J.Butler",NA,"A.Kelly",NA,NA,0.178486527,0.10826478,0.001653916,0.161065418,0.229505408,0.003096646,0.317927305,1.386209605,2.159335397,NA,NA,NA,NA,NA,NA,0,0,0,0,-22.1790274780692,22.1790274780692,27.1028636090692,-27.1028636090692,0,0,0,0,-27.6382305123179,27.6382305123179,39.2577688843179,-39.2577688843179
18711,9,2,"7:22","HOU","(Shotgun) P.Walker pass short left to R.Malone to TB 28 for 4 yards (R.Priester; L.Wacha).",8,76,"TB","HOU",1,10,32,"TB","Pass",10,9,10,9,"4 yard pass",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,442,442,2242,32,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","left",NA,NA,NA,0,NA,0,4,0,0,NA,0,NA,NA,0,0,0,1,0,"P.Walker","R.Malone",NA,NA,NA,"R.Priester","L.Wacha",0.09365729,0.041696224,8.31e-05,0.061511581,0.325057128,0.002558193,0.475436511,3.545545002,-0.13737837,5,-1,-1.80473631669846,1.66735794669846,-1.80473631669846,1.66735794669846,1.80473631669846,-1.80473631669846,-1.66735794669846,1.66735794669846,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,1.80473631669846,-1.80473631669846,-1.66735794669846,1.66735794669846,-25.8334941956194,25.8334941956194,37.5904109376194,-37.5904109376194
23750,9,2,"6:45","HOU","(Shotgun) J.Butler rush up the middle out of bounds at TB 9 for 19 yards (M.Branch).",8,76,"TB","HOU",2,6,28,"TB","Rush",10,9,10,9,"19 yard rush",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,405,405,2205,28,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"middle","up the middle","middle","middle",0,NA,0,19,1,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"J.Butler",NA,"M.Branch",NA,NA,0.10296357,0.040503308,0.000114491,0.060153328,0.355236386,0.002554431,0.438474485,3.408166632,1.346449448,NA,NA,NA,NA,NA,NA,0,0,0,0,-22.7591758310929,22.7591758310929,35.8571756130929,-35.8571756130929,0,0,0,0,-34.1588590798035,34.1588590798035,80.6002337318036,-80.6002337318036
18727,9,2,"6:13","HOU","(Shotgun) A.Williams rush left guard to TB 5 for 4 yards (R.Northrup).",8,76,"TB","HOU",1,9,9,"TB","Rush",10,9,10,9,"4 yard rush",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,373,373,2173,9,1,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left guard","left","guard",0,NA,0,4,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"A.Williams",NA,"R.Northrup",NA,NA,0.042494853,0.011670145,5.66e-06,0.013000833,0.338033249,0.001361269,0.593433994,4.75461608,0.034087129,NA,NA,NA,NA,NA,NA,0,0,0,0,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,0,0,0,0,-25.8334941956194,25.8334941956194,37.5904109376194,-37.5904109376194
18733,9,2,"5:41","HOU","(Shotgun) A.Williams rush left guard to TB 8 for -3 yards (N.Whitlock).",8,76,"TB","HOU",2,5,5,"TB","Rush",10,9,10,9,"-3 yard rush",0,7415,"TB","away",3,9,10,9,10,-1,-1,0,2020022200,341,341,2141,5,1,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"left guard","left","guard",0,NA,0,-3,0,NA,NA,0,NA,NA,0,0,1,0,1,NA,NA,"A.Williams",NA,"N.Whitlock",NA,NA,0.045395484,0.012482888,2.84e-05,0.014787704,0.313180827,0.002005348,0.612119326,4.788703209,-0.998778443,NA,NA,NA,NA,NA,NA,0,0,0,0,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,0,0,0,0,-25.8334941956194,25.8334941956194,37.5904109376194,-37.5904109376194
23753,9,2,"5:06","HOU","(Shotgun) P.Walker scrambles right end returned for 8 yards, TOUCHDOWN.",8,76,"TB","HOU",3,8,8,"TB","Rush",10,9,10,15,"8 yard rush",601,7415,"TB","away",3,9,10,15,10,-1,5,6.5,2020022200,306,306,2106,8,1,"pass",1,0,NA,NA,0,1,0,NA,NA,NA,NA,"right",NA,NA,NA,1,NA,0,8,1,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,"P.Walker",NA,NA,NA,NA,0.068585905,0.01616532,3.17e-05,0.019671083,0.527198879,0.00211262,0.366234503,3.789924767,2.710075233,NA,NA,NA,NA,NA,NA,0,0,0,0,-22.7591758310929,22.7591758310929,35.8571756130929,-35.8571756130929,0,0,0,0,-34.1588590798035,34.1588590798035,80.6002337318036,-80.6002337318036
18766,9,2,"4:59","TB","S.Castillo kickoff from HOU 30, 55 yds to TB 15. R.Hall to TB 26 for 11 yards (T.Schwab).",3,1,"TB","HOU",1,NA,30,"HOU","Kick off",10,15,10,15,"Kickoff",0,7432,"HOU","home",3,10,15,10,15,-5,-5,0,2020022200,299,299,2099,30,NA,"kickoff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,"T.Schwab",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,0,0,0,0,-25.8334941956194,25.8334941956194,37.5904109376194,-37.5904109376194
39858,9,2,"4:59","HOU","(Shotgun) P.Walker pass incomplete short middle to N.Holley. Conversion Unsuccessful.",8,76,"TB","HOU",1,NA,10,"TB","Pass",10,15,10,15,"Penalty",0,7415,"TB","away",3,15,10,15,10,5,5,0,2020022200,299,299,2099,10,NA,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","middle",NA,NA,NA,0,NA,0,0,1,0,NA,0,NA,NA,0,0,NA,NA,NA,"P.Walker","N.Holley",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,0,0,0,0,-49.5368431239123,49.5368431239123,97.7427175279123,-97.7427175279123,0,0,0,0,-62.8977771937791,62.8977771937791,160.401947783779,-160.401947783779
39859,9,2,"4:59","HOU","3pt attempt. (Shotgun) P.Walker pass incomplete short right to C.Phillips (T.McFadden). Conversion Unsuccessful.",8,76,"TB","HOU",1,NA,5,"TB","Pass",10,15,10,15,"Unsuccessful conversion",0,7415,"TB","away",3,15,10,15,10,5,5,0,2020022200,299,299,2099,5,NA,"extra_point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"short","right",NA,NA,NA,0,NA,0,NA,0,0,NA,0,NA,3,0,0,1,0,NA,NA,NA,NA,NA,"T.McFadden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,-49.5368431239123,49.5368431239123,97.7427175279123,-97.7427175279123,0,0,0,0,-62.8977771937791,62.8977771937791,160.401947783779,-160.401947783779
18778,9,2,"4:49","TB","(Shotgun) D.Smith rush right guard to TB 27 for 1 yards (C.Crawford).",3,1,"TB","HOU",1,10,26,"TB","Rush",10,15,10,15,"1 yard rush",0,7432,"HOU","home",3,10,15,10,15,-5,-5,0,2020022200,289,289,2089,74,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"right","right guard","right","guard",0,NA,0,1,0,NA,NA,0,NA,NA,0,0,1,0,0,NA,NA,"D.Smith",NA,"C.Crawford",NA,NA,0.370187225,0.094602324,0.00237863,0.139612277,0.154960493,0.002160222,0.236098829,0.807800277,-0.378983803,NA,NA,NA,NA,NA,NA,0,0,0,0,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,0,0,0,0,-25.8334941956194,25.8334941956194,37.5904109376194,-37.5904109376194
18780,9,2,"4:16","TB","(Shotgun) Q.Flowers pass incomplete short middle to J.Tolliver.",3,1,"TB","HOU",2,9,27,"TB","Pass",10,15,10,15,"Incomplete pass",0,7432,"HOU","home",3,10,15,10,15,-5,-5,0,2020022200,256,256,2056,73,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","middle",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"Q.Flowers","J.Tolliver",NA,NA,NA,NA,NA,0.406624211,0.101554226,0.002678899,0.149801609,0.138022224,0.002242589,0.19907624,0.428816474,-0.553321044,5,0,0.612401597155343,-1.16572264115534,0,0,0,0,0,0,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,0.612401597155343,-0.612401597155343,-1.16572264115534,1.16572264115534,-25.2210925984641,25.2210925984641,36.424688296464,-36.424688296464
18786,9,2,"3:55","TB","(Shotgun) Q.Flowers pass incomplete short middle to D.Smith.",3,1,"TB","HOU",3,9,27,"TB","Pass",10,15,10,15,"Incomplete pass",0,7432,"HOU","home",3,10,15,10,15,-5,-5,0,2020022200,235,235,2035,73,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","middle",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"Q.Flowers","D.Smith",NA,NA,NA,NA,NA,0.427811331,0.119982509,0.003161052,0.17528182,0.110623189,0.002485182,0.160654917,-0.124504571,-0.772452081,6,0,0.964889233504449,-1.73734131450445,0,0,0,0,0,0,-20.3742911613707,20.3742911613707,25.4355056623707,-25.4355056623707,0.964889233504449,-0.964889233504449,-1.73734131450445,1.73734131450445,-24.2562033649596,24.2562033649596,34.6873469819596,-34.6873469819596
28642,9,2,"3:27","TB","(Punt) J.Schum punts, 40 yds to HOU 33. S.Mobley to HOU 42 for 9 yards (L.Wacha; T.McEvoy).",3,1,"TB","HOU",4,9,27,"TB","Punt",10,15,10,15,"40 yard punt",0,7432,"HOU","home",3,10,15,10,15,-5,-5,0,2020022200,207,207,2007,73,0,"punt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,"L.Wacha","T.McEvoy",0.472543957,0.147864864,0.003370676,0.206071185,0.057415587,0.002705339,0.110028393,-0.896956651,-0.724052004,NA,NA,NA,NA,NA,NA,0,0,0,0,-76.1214670709317,76.1214670709317,108.771312005932,-108.771312005932,0,0,0,0,-118.224658684644,118.224658684644,230.326277928644,-230.326277928644
23741,9,2,"3:13","HOU","(Shotgun) P.Walker pass short right to C.Phillips out of bounds at TB 47 for 11 yards (T.McFadden).",7,49,"TB","HOU",1,10,42,"HOU","Pass",10,15,10,15,"11 yard pass",0,7459,"TB","away",3,15,10,15,10,5,5,0,2020022200,193,193,1993,58,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","right",NA,NA,NA,0,NA,0,11,1,0,NA,0,NA,NA,0,0,1,0,0,"P.Walker","C.Phillips",NA,NA,"T.McFadden",NA,NA,0.371605732,0.062699832,0.00059877,0.091979138,0.187916092,0.002084671,0.283115765,1.621008656,0.573480578,4,7,-0.372374642009916,0.945855220009916,-0.372374642009916,0.945855220009916,0.372374642009916,-0.372374642009916,-0.945855220009916,0.945855220009916,-25.8560701673204,25.8560701673204,39.2187395593204,-39.2187395593204,0.372374642009916,-0.372374642009916,-0.945855220009916,0.945855220009916,-35.3512808591083,35.3512808591083,85.5191749481083,-85.5191749481083
18815,9,2,"2:45","HOU","(Shotgun) P.Walker pass short left to B.Jackson to TB 44 for 3 yards (R.Priester; M.Hannemann).",7,49,"TB","HOU",1,10,47,"TB","Pass",10,15,10,15,"3 yard pass",0,7459,"TB","away",3,15,10,15,10,5,5,0,2020022200,165,165,1965,47,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","left",NA,NA,NA,0,NA,0,3,0,0,NA,0,NA,NA,0,0,0,1,0,"P.Walker","B.Jackson",NA,NA,NA,"R.Priester","M.Hannemann",0.328618071,0.048634823,0.000238856,0.071155505,0.220282128,0.002094045,0.328976573,2.194489233,-0.241185575,3,0,-0.241185575,0,-0.241185575,0,0.241185575,-0.241185575,0,0,-20.1331055863707,20.1331055863707,25.4355056623707,-25.4355056623707,0.241185575,-0.241185575,0,0,-24.0150177899596,24.0150177899596,34.6873469819596,-34.6873469819596
18823,9,2,"2:04","HOU","(Shotgun) P.Walker pass short right to S.Mobley to TB 18 for 26 yards (M.Hannemann).",7,49,"TB","HOU",2,7,44,"TB","Pass",10,15,10,15,"26 yard pass",0,7459,"TB","away",3,15,10,15,10,5,5,0,2020022200,124,124,1924,44,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","right",NA,NA,NA,0,NA,0,26,1,0,NA,0,NA,NA,0,0,1,0,0,"P.Walker","S.Mobley",NA,NA,"M.Hannemann",NA,NA,0.364997792,0.048435126,0.000302409,0.07115809,0.22200093,0.002099576,0.291006077,1.953303659,1.326942122,7,19,-0.956491671997973,2.28343379399797,-0.956491671997973,2.28343379399797,0.956491671997973,-0.956491671997973,-2.28343379399797,2.28343379399797,-19.1766139143727,19.1766139143727,23.1520718683727,-23.1520718683727,0.956491671997973,-0.956491671997973,-2.28343379399797,2.28343379399797,-23.0585261179616,23.0585261179616,32.4039131879616,-32.4039131879616
18830,9,2,"1:55","HOU","(Shotgun) N.Holley rush right end to TB 17 for 1 yards (N.Whitlock; T.Plummer).",7,49,"TB","HOU",1,10,18,"TB","Rush",10,15,10,15,"1 yard rush",0,7459,"TB","away",3,15,10,15,10,5,5,0,2020022200,115,115,1915,18,0,"run",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"right","right end","right","end",0,NA,0,1,0,NA,NA,0,NA,NA,0,0,0,1,0,NA,NA,"N.Holley",NA,NA,"N.Whitlock","T.Plummer",0.229273863,0.017134692,2.82e-05,0.012347706,0.400790597,0.000703825,0.339721075,3.280245781,-0.303820068,NA,NA,NA,NA,NA,NA,0,0,0,0,-19.1766139143727,19.1766139143727,23.1520718683727,-23.1520718683727,0,0,0,0,-23.0585261179616,23.0585261179616,32.4039131879616,-32.4039131879616
18837,9,2,"1:28","HOU","(Shotgun) P.Walker pass short left to K.Lewis to TB 9 for 8 yards (R.Priester).",7,49,"TB","HOU",2,9,17,"TB","Pass",10,15,10,15,"8 yard pass",0,7459,"TB","away",3,15,10,15,10,5,5,0,2020022200,88,88,1888,17,0,"pass",1,0,NA,NA,0,0,1,0,1,0,"short","left",NA,NA,NA,0,NA,0,8,0,0,NA,0,NA,NA,0,0,1,0,0,"P.Walker","K.Lewis",NA,NA,"R.Priester",NA,NA,0.25452852,0.01808742,6.2e-05,0.013301788,0.434503928,0.000687578,0.278828728,2.976425713,0.122010969,7,1,-3.2951688950043,3.4171798640043,-3.2951688950043,3.4171798640043,3.2951688950043,-3.2951688950043,-3.4171798640043,3.4171798640043,-15.8814450193684,15.8814450193684,19.7348920043684,-19.7348920043684,3.2951688950043,-3.2951688950043,-3.4171798640043,3.4171798640043,-19.7633572229573,19.7633572229573,28.9867333239573,-28.9867333239573
28638,9,2,"1:05","HOU","(Shotgun) P.Walker pass incomplete short right to K.Lewis [T.Plummer].",7,49,"TB","HOU",3,1,9,"TB","Pass",10,15,10,15,"Incomplete pass",0,7459,"TB","away",3,15,10,15,10,5,5,0,2020022200,65,65,1865,9,0,"pass",1,0,NA,NA,0,0,1,0,0,0,"short","right",NA,NA,NA,0,NA,0,0,0,0,NA,0,NA,NA,0,0,NA,NA,NA,"P.Walker","K.Lewis",NA,NA,NA,NA,NA,0.220461398,0.012023228,3.92e-05,0.008987194,0.495679502,0.000510854,0.262298654,3.098436681,-0.814901651,9,0,3.401563319,-4.21646497,0,0,0,0,0,0,-73.8758639401213,73.8758639401213,108.139979889121,-108.139979889121,-3.401563319,3.401563319,4.21646497,-4.21646497,-115.979055553834,115.979055553834,229.694945811834,-229.694945811834
